CountyId,StateId,RegionId,Male,Female,Poverty,ChildPoverty,CarOwnership,PrivateEmploy,SelfEmploy,Unemploy,AvgCommute,PublicEmploy,AvgAge,AvgIncome
37043,37,4,5081,5575,21.1,33.2,92.9,77.9,,12.3,18.4,13.5,37,37076
37045,37,4,46587,50591,20.1,30.5,85.5,80.4,5.7,12.6,24,13.7,39,39453
37047,37,4,28199,29031,23.5,32.9,87.9,75,6.2,9,24.1,18.6,34,34949
37049,37,4,52755,51695,15.6,26.1,80.6,72.1,5.5,11.4,20.8,22.1,47,47985
37051,37,4,158270,166333,,25.2,82.8,69.3,,12.6,21.1,26.3,44,44171
37053,37,4,12201,12291,10.3,13.6,84.9,76.4,5,6.6,35.8,18.5,60,60600
37055,37,4,17146,17717,8.3,10.7,80.9,74.6,10.9,6.4,18.7,14.3,54,54496
37057,37,4,80308,83559,15.9,23.6,85.7,81.8,6.2,11,24.1,11.9,43,43363
37059,37,4,20192,21255,12.7,18.4,81.2,81,6.5,7.2,27.2,12.3,51,51527
37061,37,4,29280,30173,26.7,38.9,77.5,76.5,8.1,11.3,25.3,15,35,35035
37063,37,4,138537,150280,18,25.7,74.9,78.2,4.9,6.8,22,16.8,52,52503
37065,37,4,25693,29587,26.3,43,82.7,80.2,4.7,15.4,21.2,14.8,32,32659
37067,37,4,171662,190022,19.6,30.7,83.4,83.5,5.1,9.5,21.1,11.4,45,45471
37069,37,4,30917,31379,15.8,19.9,82.7,77,6.4,9.9,30.2,16.5,42,42685
37071,37,4,101627,108180,17.4,25.7,85,83.8,4.9,11.2,24.5,11.2,42,42429
37073,37,4,5791,5933,14.2,25.6,83.2,74.6,,12.2,36.4,21.9,49,49258
37075,37,4,4253,4447,21.9,29.4,80,69.7,5.9,11.1,24.2,22.8,34,34805
37077,37,4,29595,28514,16.3,21.1,85.1,75.7,3.4,8.3,28.6,20.5,50,50225
37079,37,4,11499,9829,25.7,38.1,81.2,76.2,5.3,11.9,24.5,18.4,35,35777
37081,37,4,240753,266010,17.6,25.1,82,82.4,5.3,8.8,21.3,12.2,45,45651
37083,37,4,25620,27787,26.3,36.4,83,76.7,5.6,14.1,23.9,17.6,32,32245
37085,37,4,61281,63039,18.3,24,84.6,72.2,6.1,11.3,28.7,21.5,46,46353
37087,37,4,28638,30532,17.2,28.9,84,75.6,7.8,7.3,23,16.2,42,42257
37089,37,4,53143,56576,13.8,20,81.2,79.8,8.2,6,21.6,11.8,46,46448
37091,37,4,12032,12336,25.6,38.6,86.3,73.3,5.4,13.7,23.6,21.3,33,33008
37093,37,4,25202,25873,22.2,30.8,85.3,71.1,4.7,13.1,25.5,24.1,41,41542
37095,37,4,3097,2596,17.7,24.6,66.8,55,,12.7,20.1,27,42,42897
37097,37,4,81281,83785,14,21.1,84.2,84.4,5,9.8,24.7,10.4,52,52306
37099,37,4,20055,20757,22,31.2,78.7,67.4,7.9,6.2,19.7,24.6,38,38015
37101,37,4,87648,90748,15.4,22.4,82.9,77.5,5,8.9,29.1,17.4,50,50512
37103,37,4,4966,5200,21.5,41.5,77.3,71,8.5,11.6,25.5,19.7,34,34005
37105,37,4,29090,30328,18.1,26.3,84.1,81,3.7,10.3,23.4,15.1,45,45608
37107,37,4,27973,30809,23.2,36.2,77.8,72.9,6.7,13.1,21.5,20.2,34,34717
37109,37,4,39434,40144,15.5,23.8,83.8,83,5.8,10.2,29.6,11.1,49,49215
37111,37,4,22696,22265,20.2,31.2,76.5,78,,11.1,23.5,16.9,35,35965
37113,37,4,16455,17464,19.1,29.9,81.1,74.4,10.6,7.3,21.6,14.2,39,39133
37115,37,4,10461,10566,18.1,24.6,78.9,75.4,9.8,7.3,27.5,14.8,37,37904
37117,37,4,11186,12543,21.3,29.9,85.7,78.4,5.7,14.7,23.7,15.8,35,35080
37119,37,4,476765,513523,15.2,20.5,77.3,86,4.8,8.9,25.3,9.1,56,56854
37121,37,4,7512,7818,19.5,30.6,84.8,73.4,,8.6,24,19.4,37,37391
37123,37,4,13393,14208,25.1,38.5,84,76.4,6.1,10.5,23.8,17,32,32500
37125,37,4,44062,47681,15.2,25.9,86.2,74.9,9,8,24.1,16,50,50998
37127,37,4,45521,49201,18.5,26.2,83.6,79.5,5.6,11.9,20.9,14.8,42,42713
37129,37,4,102777,110314,17.7,23.3,78.4,79.4,7.8,8.9,20.4,12.6,50,50088
37131,37,4,10164,10847,28.1,51.4,84.5,72.1,4.6,15.9,23.8,22.9,31,30429
37133,37,4,99526,84227,14.6,19.8,73.7,66.3,5.9,11.6,23.7,27.7,46,46335
37135,37,4,66199,72445,15.8,13.9,67.4,67.7,6.6,6.4,22.3,25.5,59,59290
37137,37,4,6685,6297,,24.5,75.3,73.7,6.7,9.7,26.3,18.7,43,43444
37139,37,4,19623,20395,19.2,29.3,79.4,70.8,,10.1,25.5,24.5,45,45378
37141,37,4,27596,27570,18.5,24.9,78.5,76.7,8.2,9.8,28.1,14.9,44,44828
37143,37,4,6402,7096,19.6,34.1,78.8,65.1,10.7,12.7,31.2,23.6,44,44329
37145,37,4,19088,20174,19.9,27.2,84.3,79.1,6.4,11.9,30,14.4,42,42105
37147,37,4,82005,91793,25.5,29.5,84.1,75.8,4.1,12.1,19.9,20,41,41119
37149,37,4,9808,10519,13.9,25.3,75.9,76.8,10.5,8.8,25,12.6,46,46528
37151,37,4,70316,72054,17.6,27.5,86.1,81.1,6.6,9,23.3,12.2,41,41947
37153,37,4,22459,23587,25.7,39,80.9,77.5,5.4,13.8,20.8,17.1,32,32687
37155,37,4,65273,69598,31.6,44.9,85.6,75.7,6.3,12.1,23.4,17.7,31,30608
37157,37,4,44553,47747,18.7,25.7,84.1,80.6,,10.5,26.5,13.3,38,38126
37159,37,4,68359,70002,18.1,27.8,83.1,80.7,5.8,11.5,23.9,13.4,43,43069
37161,37,4,32462,34403,19.9,29.6,80.7,80.4,6.5,12.2,24,12.9,35,35630
37163,37,4,31398,32475,25.5,35.6,79.3,78.8,7,10.4,26.4,13.9,35,35490
37165,37,4,17774,18158,31.2,46.9,86.2,77.2,5.6,15.5,22.3,17.1,31,30958
37167,37,4,30324,30262,17.7,25.1,83,76.5,,12.2,25,16.4,40,40910
37169,37,4,22837,23824,17,23.4,86.5,78.5,7.2,9.3,27.8,14.3,40,-40696
37171,37,4,35843,37327,19.7,26.8,84.9,79.7,6.2,6.9,23.8,13.8,36,36164
37173,37,4,6808,7355,24.5,45.3,86.1,68.8,,7.7,19.6,24,33,33931
37175,37,4,15981,16947,12.6,21.7,80.3,72.1,11.1,6.9,25,16.7,45,45114
37177,37,4,2413,1739,21.8,31.2,75.8,75.6,5.2,14.1,24.4,19.3,32,32361
37179,37,4,105500,107922,10.2,13.2,81.5,83,5.5,7.7,29.6,11.3,65,65903
37181,37,4,20984,23845,,37,85.2,74.9,4.4,12.2,22.4,20.6,33,33316
37183,37,4,474967,501052,11.3,15.2,79.7,80.1,4.8,6.4,24.1,15.1,67,67309
37185,37,4,10316,10152,24.1,35.5,86.5,68,9.3,10.7,29.2,22.1,34,34254
37187,37,4,5828,6840,21.8,32.7,80.5,76.5,6,15.5,25.9,17.3,34,34538
37189,37,4,26035,26205,31.4,21.8,74,69.3,7.3,9.5,19.5,22.8,37,37656
37191,37,4,61106,63249,22.3,35.6,81.3,74.5,5.4,12.4,21.9,19.8,40,40390
37193,37,4,33990,34956,23.3,32.3,84.6,79.1,7.4,11.7,24.6,13.4,33,33232
37195,37,4,38776,42805,23.1,38.3,83.4,81.5,4.3,10.1,20.4,14,39,39847
37197,37,4,18706,19265,20.3,34.2,82.4,81.2,7.3,8.3,27.4,11.4,37,37796
37199,37,4,8561,9043,21.7,34.4,78.5,69.8,8,11,27.9,22.2,37,37484
38001,38,3,1184,1157,9.6,16.5,72.7,65.4,19.8,1.2,19.5,14.5,52,52118
38003,38,3,5524,5573,8,8,71.8,66.3,12.2,2.4,17.4,21.1,53,53141
38005,38,3,3497,3297,33.5,47.8,75.1,59.2,13,6.1,17.6,27.5,41,41296
38007,38,3,582,387,10.3,7.9,55.5,69.5,,1.4,25.6,17.6,70,70469
38009,38,3,3492,3142,8.5,9.9,76.9,67.7,15,2.6,21.2,16.7,56,56349
38011,38,3,1560,1661,7.4,5.1,81.1,71.6,11.4,1.8,15.5,16.6,66,66845
38013,38,3,1209,999,13.6,16.9,71.6,70.8,14,2.3,23.5,14.5,60,60096
38015,38,3,43809,44414,8.2,10.2,82.2,76.5,5.4,2.3,18.2,17.9,65,65254
38017,38,3,81905,80595,12.1,11.3,82.7,82.9,4.5,3.2,16.5,12.6,53,53289
38019,38,3,1959,1931,4.8,2.2,78.3,64.6,19,0.8,13,16,66,66806
38021,38,3,2610,2585,8.2,8.3,75.8,74.8,10.9,1.5,12.5,11.7,53,53750
38023,38,3,1170,1144,7.9,7.6,66.3,54.9,29.8,0.7,15.7,15.3,56,56042
38025,38,3,2221,1974,12.6,15.3,66.2,65,16.3,4.3,24.6,16.8,69,69732
38027,38,3,1112,1258,13.7,17.4,70.7,60.8,17.5,1.9,18.8,21.4,48,48583
38029,38,3,1738,1725,11.3,6.3,66.5,58.2,22.8,3.6,16.5,17.8,44,44051
38031,38,3,1674,1692,9.6,12.3,82,69.6,16.3,1.3,13.7,12.9,55,55769
38033,38,3,870,952,10,12,71.4,64.1,14.2,1,12.7,17.8,40,40179
38035,38,3,35439,33540,17.5,17.1,81.5,73.7,4,3.6,13.9,22,48,48676
38037,38,3,1170,1192,14.9,15.6,58.4,52.4,,3.4,22,13.3,44,44559
38039,38,3,1172,1157,8,9.2,76.7,70.6,17.4,2,15.6,11.1,48,48355
38041,38,3,1252,1369,8.8,12.7,74.2,61.8,20.9,1.1,20,16.1,52,52169
38043,38,3,1279,1151,7.6,8.5,56.4,58.6,25.1,0.9,24.9,16.2,54,54559
38045,38,3,2149,1964,9.5,9.1,70.1,63.6,20.4,1.9,17.9,14.1,54,54821
38047,38,3,943,1002,8.1,2.3,60,58.4,27.8,2.2,15.5,11.8,51,51458
38049,38,3,3046,2771,12.9,21.8,72.9,66.8,19.4,3.1,27.2,13.6,57,57386
38051,38,3,1341,1418,11.7,10.4,64.9,62.7,,1.2,11.9,16.6,42,42277
38053,38,3,5077,4538,13.7,20.4,78.3,75.8,10.9,3,18.8,13.1,72,72794
38055,38,3,4783,4668,11.6,17.1,72.6,65.8,15.4,1.6,23.1,17.9,55,55686
38057,38,3,4469,4164,8.2,7.9,75.4,80.3,,3.2,18.1,13.1,72,72704
38059,38,3,14737,14248,8,8.9,83,75.5,8.6,3.2,20.1,15.7,62,62418
38061,38,3,5086,4167,13.5,18.5,78.3,58.2,12.1,4.7,16.7,27.2,68,68188
38063,38,3,1572,1476,8.4,6.7,71.4,63.4,18.5,0.7,20,18,51,51085
38065,38,3,944,875,7.7,8.4,60.1,60,22.6,3.6,24.9,16.3,60,60278
38067,38,3,3694,3512,6.4,7.3,79,71.9,11.5,3.5,17,16.5,53,53504
38069,38,3,2220,2175,16.5,25.3,78.2,72.4,18.4,0.9,14,8.9,42,42563
38071,38,3,5892,5674,10.1,14,81.6,73,8.5,1.2,12.5,18.2,50,50841
38073,38,3,2788,2665,9.3,8.2,72.3,72.6,12.2,2,17.1,14.6,56,56500
38075,38,3,1294,1268,7.4,9,76,63.9,17.3,,21.4,18.4,65,65125
38077,38,3,8414,7903,10.8,13.4,78.3,74.9,9.7,3,17.6,15.3,55,55390
38079,38,3,7120,7378,,48.9,83.9,44.3,8.7,4.8,18.6,46.6,33,33277
38081,38,3,2038,1836,5.8,5.5,69.1,73.9,11.6,1.2,14.2,13.3,57,57125
38083,38,3,668,669,15.6,24.5,64.2,59.3,27.2,2,22.8,13,48,48102
38085,38,3,2215,2165,35.7,44.3,66.3,32.9,10.2,20.3,17.1,56.8,38,38068
38087,38,3,376,297,10.1,8.3,60.4,56.1,27.5,0,24,15.5,55,55000
38089,38,3,14859,13769,6.7,4.9,82.2,77.5,8.9,2.8,17.4,13.6,72,72099
38091,38,3,1034,945,7.3,9.2,70.8,72.8,18.1,4,18.1,8.5,55,55833
38093,38,3,10697,10379,10.9,16.2,82.8,75.4,,2.5,13.6,15.8,52,52359
38095,38,3,1129,1165,14,25.6,65.8,56.5,,2.9,14.2,15.8,56,56625
38097,38,3,4052,4025,10.5,12.9,78.3,72.3,8.4,2.7,20.7,19.2,54,54960
38099,38,3,5635,5370,10.4,12,76.4,73.5,11.1,3.3,17.2,15,49,49411
38101,38,3,35076,32660,7.5,9.5,83.2,76.8,6.4,2.6,18.2,16.7,61,61393
38103,38,3,2121,2083,5.5,0,70.4,67.8,16.1,1.3,14.3,15.6,48,48098
38105,38,3,16066,13553,10.1,12.6,80.9,78.3,10.3,1.7,18.2,11.2,88,88013
39001,39,3,13957,14272,24.6,31.4,80,81.4,6,13.4,34.6,12.3,35,35560
39003,39,3,52977,52219,17.5,25.3,86.6,85.2,4.1,9.2,19.3,10.5,44,44103
39005,39,3,26020,27169,14.9,25,84.9,84.2,4.4,7.8,23.5,10.9,48,48003
39007,39,3,50062,49715,20.1,29.6,83.4,84.5,5,8.9,25.2,10.4,40,40544
39009,39,3,32482,32492,33,33.6,69.7,63.9,4.5,10.9,20.4,31.3,33,33872
39011,39,3,22745,23128,8.9,11.7,87.4,84.3,4.9,5,19.6,10.6,54,54274
39013,39,3,35479,34081,14.6,21.5,86.3,82.2,3.8,8.5,22.5,13.9,43,43833
39015,39,3,21878,22369,14.9,20.6,82.7,78.2,8.2,9.9,34.9,13.3,45,45568
39017,39,3,182470,190068,13.9,18.8,84.8,84.6,4.3,7.2,24.1,11,57,57540
39019,39,3,14173,14188,15.4,25.5,82.5,81.3,8.8,7.1,30.1,9.6,47,47075
39021,39,3,19653,19740,12.4,20.6,86.4,81,5.9,9.1,27.2,13.1,50,50974
39023,39,3,66217,70610,18.3,28.7,82.4,81.5,5.4,10,22.2,12.8,43,43625
39025,39,3,98883,101402,10.7,14.6,85.9,85.6,5.1,5.5,27.7,9.2,60,60805
39027,39,3,20714,21178,15.9,21.7,84.9,82,5.7,9.2,26.5,12,46,46787
39029,39,3,53166,52821,15.4,23.8,85.2,82.9,6.4,9,25.1,10.6,44,44497
39031,39,3,18291,18433,16.1,24.2,80.9,81.5,7.2,7.8,22.9,10.7,41,41701
39033,39,3,20808,21917,16.4,25.7,83.6,82.8,5.5,8.1,21.6,11.6,40,40795
39035,39,3,600864,662325,18.7,27.8,80.2,83.1,4.2,10.6,24.2,12.6,44,44190
39037,39,3,25694,26662,13.3,19.7,83.6,82.6,7.4,7.6,22.8,9.6,44,44632
39039,39,3,19215,19454,13.4,20.4,87.3,83.5,5.3,8.4,20,11.1,50,50663
39041,39,3,91762,93671,4.5,4.7,85.9,80,5.7,3.2,25.9,14.2,91,91955
39043,39,3,37232,38909,12.4,19,83.4,81.4,5.5,7.7,20.9,13,48,48011
39045,39,3,74128,74984,10.3,13.9,85.4,79,4.8,6.9,27.3,16,60,60567
39047,39,3,14190,14579,18.4,28,85,79.7,6.6,8.6,23.2,13.4,40,40503
39049,39,3,592278,623483,17.5,24.8,81.4,80.8,4.3,7,21.6,14.8,52,52341
39051,39,3,20969,21516,10.8,14.7,87.6,82.5,6.4,6.7,23.4,11,55,55120
39053,39,3,14900,15665,20.9,28.1,85,81.3,5.5,7.5,26.8,13.1,37,37319
39055,39,3,46161,47713,7.5,11.9,80.9,82,8.1,4.1,28.4,9.6,72,72430
39057,39,3,80590,83602,13.6,19.2,84,73.7,5,7.6,20.7,21.2,60,60113
39059,39,3,19475,20151,19.9,33.7,87.4,79.8,6.1,11.7,23.2,13.8,40,40930
39061,39,3,386561,417633,18.3,26.8,79.7,84.8,4.7,8.8,23,10.4,49,49013
39063,39,3,36940,38488,13.9,20.3,83.4,86.2,4.7,6.9,17.2,9,50,50895
39065,39,3,15789,15947,18.7,26.1,81.8,81.8,6.4,9.6,23.6,11.8,42,42703
39067,39,3,7704,7929,17.3,29.6,81.9,81.9,5,5.6,27.7,12.4,43,43173
39069,39,3,13815,14200,11.4,17.2,87.6,81.3,5.1,6.7,21.9,13.4,53,53835
39071,39,3,21308,21862,20.2,29.4,80.3,78.1,,11.5,30.5,12.8,39,39858
39073,39,3,14521,14393,17.4,26.2,85.7,76.7,6.2,9.5,31.2,16.6,42,42170
39075,39,3,21746,21690,12.7,17.9,51.7,81.3,12.3,4.2,21.8,5.8,51,51996
39077,39,3,29086,29851,13.5,19.8,82.6,84.5,5.1,7.2,22.8,10.2,48,48745
39079,39,3,16082,16772,23.5,33.3,83,76.4,5,11.5,25.6,18.2,39,39460
39081,39,3,32976,35077,17.6,27.4,82.3,83.7,5.3,8.8,25.2,10.9,41,41942
39083,39,3,29869,31135,15.3,23.3,77.7,81,7.1,6.6,26.4,11.8,48,48533
39085,39,3,112045,117392,8.9,11.9,87.5,86.6,,6,23.3,9.6,58,58029
39087,39,3,30202,31625,18.3,23.9,88,80.6,4.4,8,23.7,15.1,42,42874
39089,39,3,82562,86131,12.7,20.1,83,80.4,6.3,7.2,25.3,13.3,56,56549
39091,39,3,22402,23082,14.5,21.7,79.7,82.3,7.7,7.6,22.5,10,49,49783
39093,39,3,149303,153849,14.4,22.7,84.4,83.3,4.1,8.8,24.1,12.5,52,52457
39095,39,3,211587,224674,21.1,30.1,84.4,82.9,4.7,11.1,20.5,12.2,41,41777
39097,39,3,23851,19605,9.4,14,84.2,78.4,6.7,5.9,24.9,14.8,57,57406
39099,39,3,114040,120510,18,30.1,86.1,82.3,5.3,9.5,21.5,12.3,41,41375
39101,39,3,35022,30921,18.8,28.6,85.1,82.3,4.5,9.6,23,13.1,42,42966
39103,39,3,86190,88641,7.4,10.2,87.2,83.4,5.1,5,27.4,11.4,66,66952
39105,39,3,11556,11917,22.8,31,84.7,71.9,7.5,12.1,29.3,20.4,37,37813
39107,39,3,20523,20340,8.4,10,86.9,84.6,6.1,5.5,17.7,9.1,53,53099
39109,39,3,50902,52615,12.8,19.3,85.5,83.4,4.8,7.6,20.8,11.4,51,51569
39111,39,3,7276,7271,19.4,34.7,84.3,78.3,7.3,7.4,32.7,14.3,41,41528
39113,39,3,256680,277083,18.6,28.6,82.7,80.8,5,9.4,21.4,14.1,43,43829
39115,39,3,7421,7492,21.4,31.2,86.2,73.5,9.2,9.3,31.6,16.9,37,37067
39117,39,3,17515,17481,11.7,17.2,85.9,77.5,6.9,7,30.1,15,51,51993
39119,39,3,41796,44220,18.6,28.1,86.1,83.6,,8.3,24,11.4,41,41130
39121,39,3,8359,6149,12.7,25.5,86.3,78.7,6.1,7,27.7,15.2,41,41708
39123,39,3,20432,20730,10.7,17.8,87.1,82.2,5.8,5.5,23.4,11.6,53,53914
39125,39,3,9530,9635,12.8,16.4,83,81,6.1,6.6,23.1,12.9,45,45550
39127,39,3,18035,17990,19.3,26.1,84,79.3,4.8,9.5,33.2,15.9,42,42017
39129,39,3,29866,26649,12.6,18.2,86.4,77.5,5.4,6.9,27.7,16.9,57,57439
39131,39,3,14207,14189,23.1,33.2,85.4,73.8,6.6,13.4,29.1,19.2,40,40283
39133,39,3,79107,82790,15.6,21.1,83.1,83.2,4.7,8.7,25.5,12,52,52552
39135,39,3,20643,21039,13.3,19.2,83.2,82.1,6.5,7.3,26,11.4,47,47818
39137,39,3,17110,17074,5.8,6.4,86,84.7,4.1,3.4,22.6,11,60,60524
39139,39,3,61944,60368,17,26.7,84.6,81.7,5.8,8.7,21.4,12.3,41,41877
39141,39,3,40627,36707,19.3,28,85.2,78.3,4.2,11.3,26.3,17.3,43,43345
39143,39,3,29717,30470,14.3,21.9,86.7,85.4,4.6,7.6,19.9,9.9,47,47209
39145,39,3,38655,39362,25.3,33,87.4,75.9,4.9,9.6,25.7,18.8,35,35903
39147,39,3,27944,27985,16.9,27.2,85.3,84,4.8,8.1,21,11.1,45,45444
39149,39,3,24590,24477,10.3,14.2,86.7,85.1,4.8,6.7,18.3,9.8,54,54550
39151,39,3,181905,193074,14.7,22.1,85.1,84.4,5.3,8.5,21.6,10.2,47,47137
39153,39,3,262467,279380,14.8,21.7,86.7,84.2,4.5,8.4,22.9,11.2,50,50765
39155,39,3,100568,105805,17.3,29.9,88.6,82.9,,7.4,22.4,11.6,43,43073
39157,39,3,45715,46982,14,20.8,84.5,84.5,5.3,7,21.3,10,45,45310
39159,39,3,25523,27947,8.7,11.1,86.3,77.7,7.6,4.2,24.1,14.2,67,67382
39161,39,3,13984,14592,12.8,18.2,84.2,83.7,6.1,7.5,19.1,9.9,48,48060
39163,39,3,6643,6591,20.7,33,86.5,75.7,,12,33.9,18.4,40,40680
39165,39,3,110375,109541,5.6,6.8,87.3,83.9,5.2,6.1,24.6,10.7,74,74379
39167,39,3,30112,31239,16.4,21.5,85.6,80,4.8,6.8,22.4,15,43,43509
39169,39,3,57126,58245,13.2,20.4,79.2,80.7,8.1,4.8,20.8,10.8,50,50383
39171,39,3,18604,18782,14.9,22.8,87.3,82.2,5.2,7.1,19.1,12.4,42,42492
39173,39,3,63329,65556,14.3,12.1,84.1,79.3,4.5,7.2,20.1,16.1,53,53577
39175,39,3,11073,11394,11.8,14,85.1,83.6,4.4,6.6,22.7,12,47,47555
40001,40,5,11098,11138,26.9,38,83.8,70.5,7.3,7.9,23,21.9,33,33404
40003,40,5,3454,2301,12.9,20.4,77.8,64,15.6,4.9,17.4,20.1,50,50156
40005,40,5,7307,6599,22.5,29.6,81.1,68.3,8.3,8.7,26.1,22.9,36,36661
40007,40,5,2733,2797,9,11.7,84.6,73.3,9.3,3,19.8,17.2,52,52090
40009,40,5,12515,10785,13,12.3,85.6,78,9.2,2.9,18.4,12.4,48,48601
40011,40,5,5239,4571,,22.8,86.3,65.6,10.8,3,16.6,22.6,41,41972
40013,40,5,21412,22591,18.3,23.1,80.9,72.3,6.1,8.1,20.9,21.5,38,38847
40015,40,5,15339,14156,21.2,27.4,83.3,67.2,7.7,9.5,21.6,25.1,40,40674
40017,40,5,62570,63623,7.3,9.1,86.1,77.7,,4.5,23.1,16.3,64,64505
40019,40,5,23465,24977,15.3,20.8,83.1,82,5.6,6.1,19.4,12.2,44,44531
40021,40,5,23764,24333,22.6,29.7,81.4,64.4,6.5,7.9,23.6,28.8,38,38694
40023,40,5,7324,7796,28.8,39.9,82,71.6,7.8,8.9,22.5,20.4,31,30617
40025,40,5,1164,1177,17.9,31.4,82.2,63.1,,2.2,17.1,23.5,46,46680
40027,40,5,134102,134512,12.7,13.9,83.5,73.3,4.9,4.9,23.1,21.7,56,56452
40029,40,5,2852,2960,20.7,30.5,83.1,64.6,9.5,9.1,24.4,25.2,38,38243
40031,40,5,65098,60433,,24.3,73.4,66.1,5.9,8.6,17.1,27.8,46,46241
40033,40,5,3042,3070,17.3,23.1,83.4,68.4,10.8,9.2,23.3,20.8,46,46361
40035,40,5,7545,7199,19,26.2,84.5,67.7,10.2,6.4,21.3,21.6,38,38876
40037,40,5,35084,35677,15.5,22.1,84.4,81.7,5.7,5.7,24.7,12.4,45,45016
40039,40,5,14515,14463,16.7,16.8,82.8,71.2,8.1,3.7,18.3,19.8,46,46125
40041,40,5,20465,20944,20.4,33.6,78,72.6,8.6,9.2,25.8,18.4,37,37942
40043,40,5,2468,2395,16.6,22.7,78.6,65.9,15,2.7,24,17.6,50,50904
40045,40,5,2051,2070,14.5,18.7,84.9,66.5,11.5,5,21.3,20.8,50,50855
40047,40,5,30902,31290,13,18.8,84.5,77.6,6.7,5.6,16.3,15.4,48,48238
40049,40,5,13516,13939,18.6,22.6,89.8,77.2,7.8,4.4,22.2,14.6,40,40524
40051,40,5,26570,27042,12.7,17.5,85.2,76.2,6.4,4.3,26.1,17.2,52,52279
40053,40,5,2228,2289,9.8,13.1,77.2,64.7,17.7,3.6,19.9,17.5,50,50250
40055,40,5,3570,2547,14.6,16.8,82.5,61.9,10.8,4.4,26.1,27,40,40125
40057,40,5,1408,1458,17.5,24.2,86.5,62.9,12.9,8.7,15.6,23.6,31,31250
40059,40,5,1884,1882,14,25.1,83.4,64.8,,1.6,16.3,24.5,48,48359
40061,40,5,6361,6489,19.8,25.6,78.6,78.3,9.4,8.7,25.7,12.1,35,35252
40063,40,5,7450,6335,18.6,27.5,79.2,67.8,7.4,7.1,25,24.2,35,35563
40065,40,5,12887,13169,17,21.2,81.5,65.1,5.7,7.6,15,29.2,41,41560
40067,40,5,3207,3126,,30.3,80.2,71.8,11.1,6.5,25.7,16.9,33,33449
40069,40,5,5406,5616,19.3,27.2,78.9,69.6,6.9,6.7,23.8,23.2,38,38776
40071,40,5,22556,23031,18.3,25.9,82.8,78.1,,7.8,17.1,15.8,42,42134
40073,40,5,7651,7651,7.2,9.5,84.7,77.4,9.3,3.6,20.6,13,60,60034
40075,40,5,4599,4703,20.8,30.4,80.1,67.8,11.7,5.5,19.8,19.9,39,39909
40077,40,5,5462,5312,17.7,23,81,66.8,7.7,7.8,23.4,25.2,39,39205
40079,40,5,25046,24853,22.8,28.9,81.6,74.3,6.8,9.4,22.6,18.6,36,36490
40081,40,5,17171,17333,15.7,20.6,82.5,73.1,9.3,7.1,28.9,17.4,45,45149
40083,40,5,21995,22498,11.5,13.7,82.9,76,5.8,6,28,18,55,55299
40085,40,5,4742,4921,13.5,20.3,79.5,78.6,8,4,22.7,13.2,44,44549
40087,40,5,18217,18295,10.9,12.5,85.7,71.5,8.4,3.9,27.1,19.9,56,56088
40089,40,5,16260,16883,25.3,34.3,79.8,75.1,8.2,8.3,22.3,16.6,32,32324
40091,40,5,10013,10267,21.1,29.3,84.8,74.2,6.4,10.8,26.1,19.4,36,36011
40093,40,5,3854,3846,14.1,18.3,84.8,72.6,11.5,,21.9,15.1,51,51571
40095,40,5,7979,8035,16.8,22.7,72.4,76.2,5.6,7.6,23.8,16.9,40,40475
40097,40,5,20370,20637,21.3,31.3,82.9,73.2,7.8,7,23.9,18.6,42,42071
40099,40,5,6832,6901,15.1,21.7,81.4,70.8,6.2,3.6,22.5,22,47,47077
40101,40,5,34335,35889,22.2,32,81.6,72.4,6,8.2,20.3,21.5,39,39984
40103,40,5,5626,5880,13.3,13.6,81.6,68.3,5.9,5.9,21,25.2,48,48285
40105,40,5,5211,5344,18.7,24.4,80.7,79.2,5.5,8.4,24.1,15.1,39,39875
40107,40,5,6585,5663,24.8,30.1,78.3,67.9,,9.6,27.2,24.4,36,36216
40109,40,5,369112,385368,18.2,26.8,82.3,78.6,6.1,6,20.7,15.1,47,47437
40111,40,5,19604,19842,20.8,30.4,79.5,73.7,6,10.4,27,19.8,38,38843
40113,40,5,24068,23986,15.8,24.1,84.6,77,5.9,7.1,24.7,17.1,45,45443
40115,40,5,15750,16335,22.9,35.5,87.1,73.7,,9.4,20,20.9,36,36347
40117,40,5,8264,8235,13.8,19.3,79.9,74.3,9,6.3,27.3,16.6,45,45765
40119,40,5,40596,38827,25.9,24.7,76.8,67,5.2,6.3,17.5,27.4,37,37667
40121,40,5,22859,22102,18.7,25.6,83.4,69.5,,6.2,20.1,24.7,42,42576
40123,40,5,18595,19460,18.5,24.4,86.6,65,5.7,6.2,17.4,29.3,43,43261
40125,40,5,33906,37230,18.2,25.7,83.5,67.9,6.3,6.8,23.3,25.6,44,44688
40127,40,5,5503,5723,24.6,39,78.4,66.5,10,10.6,26.7,23.4,32,32445
40129,40,5,1888,1892,14.5,20.9,77.1,59.1,,0.8,24.2,26.6,50,50739
40131,40,5,44355,44835,9.4,12.9,86.1,80.5,,5.5,24.2,14.2,58,58139
40133,40,5,12450,13031,21.7,28.8,83.6,72.6,6.1,8.4,22.8,21.2,36,36068
40135,40,5,20506,20958,25.1,37.7,84.1,72.9,6.6,9.8,24.6,20.2,35,35736
40137,40,5,21808,22998,15.3,21,81.8,78,7,6.6,20.3,14.6,43,43781
